channel,sku,date,inventory_units,inventory_cost,inventory_retail
003:Outlet,194922162912,4/19/2025,-1,-15.6471141,-52.68741
003:Outlet,194922163032,4/19/2025,1,15.6471141,52.68741
003:Outlet,194922163063,4/19/2025,-1,-15.6471141,-52.68741
003:Outlet,194922163261,4/19/2025,1,17.690982,90.33741
003:Outlet,194922163278,4/19/2025,1,17.690982,90.33741
003:Outlet,194922163285,4/19/2025,2,35.381964,180.67482
003:Outlet,194922163292,4/19/2025,4,70.763928,361.34964
003:Outlet,194922163476,4/19/2025,1,10.62,94.97
003:Outlet,194922163919,4/19/2025,1,10.4933562,52.68741
003:Outlet,194922164237,4/19/2025,2,20.9867124,105.37482
003:Outlet,194922164244,4/19/2025,1,10.4933562,52.68741
003:Outlet,194922167085,4/19/2025,1,12.05,79.97
003:Outlet,194922167443,4/19/2025,1,9.8088039,52.68741
003:Outlet,194922169584,4/19/2025,1,8.2244919,48.92241
003:Outlet,194922169744,4/19/2025,1,7.6475433,48.92241
003:Outlet,194922169768,4/19/2025,1,7.6475433,48.92241
003:Outlet,194922169829,4/19/2025,1,7.6475433,48.92241
003:Outlet,194922172126,4/19/2025,-1,-7.6475433,-48.92241
003:Outlet,194922172201,4/19/2025,-1,-7.6475433,-48.92241
003:Outlet,194922173437,4/19/2025,2,28.6146024,120.43482
003:Outlet,194922174441,4/19/2025,1,17.5052169,109.16241
003:Outlet,194922174533,4/19/2025,1,13.4174058,52.68741
003:Outlet,194922174588,4/19/2025,1,13.4174058,52.68741
003:Outlet,194922175776,4/19/2025,1,22.2091326,131.75241
003:Outlet,194922175783,4/19/2025,-1,-22.2091326,-131.75241
003:Outlet,194922175806,4/19/2025,-2,-44.4182652,-263.50482
003:Outlet,194922175813,4/19/2025,1,17.87,159.97
003:Outlet,194922175837,4/19/2025,1,22.2091326,131.75241
003:Outlet,194922175844,4/19/2025,-1,-22.2091326,-131.75241
003:Outlet,194922176179,4/19/2025,1,11.7,144.97
003:Outlet,194922176193,4/19/2025,2,23.4,289.94
003:Outlet,194922176209,4/19/2025,1,11.7,144.97
003:Outlet,194922176216,4/19/2025,2,23.4,289.94
003:Outlet,194922176247,4/19/2025,1,11.7,144.97
003:Outlet,194922176254,4/19/2025,1,11.7,144.97
003:Outlet,194922176421,4/19/2025,1,19.3633197,120.45741
003:Outlet,194922176797,4/19/2025,1,16.5859545,120.45741
003:Outlet,194922177671,4/19/2025,1,11.09,144.97
003:Outlet,194922177695,4/19/2025,1,16.2338517,116.69241
003:Outlet,194922178388,4/19/2025,1,23.1870537,154.34241
003:Outlet,194922178395,4/19/2025,-1,-23.1870537,-154.34241
003:Outlet,194922178890,4/19/2025,1,28.2429969,116.66741
003:Outlet,194922179699,4/19/2025,-1,-9.95,-124.97
003:Outlet,194922181982,4/19/2025,-1,-9.59,-64.97
003:Outlet,194922182019,4/19/2025,-2,-22.5575636,-128.95241
003:Outlet,194922182552,4/19/2025,1,18.15,159.97
003:Outlet,194922183580,4/19/2025,1,12,144.97
003:Outlet,194922183603,4/19/2025,1,12,144.97
003:Outlet,194922183610,4/19/2025,1,12,144.97
003:Outlet,194922183627,4/19/2025,1,12,144.97
003:Outlet,194922183634,4/19/2025,2,24,289.94
003:Outlet,194922183665,4/19/2025,1,12,144.97
003:Outlet,194922183689,4/19/2025,1,12,144.97
003:Outlet,194922184433,4/19/2025,-1,-14.3464572,-63.98241
003:Outlet,194922184471,4/19/2025,1,11,64.97
003:Outlet,194922184495,4/19/2025,1,14.3464572,63.98241
003:Outlet,194922184594,4/19/2025,2,26,249.94
003:Outlet,194922184853,4/19/2025,1,15.1776939,52.68741
003:Outlet,194922184891,4/19/2025,-1,-15.1776939,-52.68741
003:Outlet,194922185645,4/19/2025,1,18.3657453,109.16241
003:Outlet,194922185683,4/19/2025,4,34.9711272,180.62964
003:Outlet,194922185690,4/19/2025,3,26.2283454,135.47223
003:Outlet,194922185706,4/19/2025,3,26.2283454,135.47223
003:Outlet,194922185713,4/19/2025,1,8.7427818,45.15741
003:Outlet,194922185720,4/19/2025,2,17.4855636,90.31482
003:Outlet,194922192698,4/19/2025,1,8.6254644,48.92241
003:Outlet,194922192711,4/19/2025,1,8.6254644,48.92241
003:Outlet,194922192728,4/19/2025,-1,-8.6254644,-48.92241
003:Outlet,194922196412,4/19/2025,2,15.2950866,97.84482
003:Outlet,194922196436,4/19/2025,1,7.6475433,48.92241
003:Outlet,194922196450,4/19/2025,1,7.6475433,48.92241
003:Outlet,194922196566,4/19/2025,-1,-13.065303,-52.68741
003:Outlet,194922196641,4/19/2025,1,13.065303,52.68741
003:Outlet,194922196689,4/19/2025,-1,-13.065303,-52.68741
003:Outlet,194922201338,4/19/2025,1,7.4128332,48.92241
003:Outlet,194922201345,4/19/2025,1,6.51,44.97
003:Outlet,194922201352,4/19/2025,1,6.51,44.97
003:Outlet,194922201369,4/19/2025,1,6.51,44.97
003:Outlet,194922201376,4/19/2025,1,7.4128332,48.92241
003:Outlet,194922201383,4/19/2025,1,6.51,44.97
003:Outlet,194922201390,4/19/2025,1,6.51,44.97
003:Outlet,194922201604,4/19/2025,-1,-7,-44.97
003:Outlet,194922212259,4/19/2025,-1,-15.95,-144.97
003:Outlet,194922212440,4/19/2025,-1,-5.5,-59
003:Outlet,194922212761,4/19/2025,-2,-13.2805104,-82.78482
003:Outlet,194922212778,4/19/2025,2,12,79.94
003:Outlet,194922213461,4/19/2025,1,20.31,124.97
003:Outlet,194922214789,4/19/2025,-1,-8,-39.97
003:Outlet,194922214826,4/19/2025,-1,-8,-39.97
003:Outlet,194922218558,4/19/2025,1,21,104.97
003:Outlet,194922218718,4/19/2025,1,11.95,124.97
003:Outlet,194922219968,4/19/2025,1,10.5,94.97
003:Outlet,194922220087,4/19/2025,1,14.4149049,71.51241
003:Outlet,194922220155,4/19/2025,1,14.4149049,60.21741
003:Outlet,194922220162,4/19/2025,1,14.4149049,60.21741
003:Outlet,194922222395,4/19/2025,-1,-14.11,-144.97
003:Outlet,194922223330,4/19/2025,-1,-9.27,-94.97
003:Outlet,194922223651,4/19/2025,-1,-10,-64.97
003:Outlet,194922224320,4/19/2025,-1,-12,-119.97
003:Outlet,194922225914,4/19/2025,-1,-11,-64.97
003:Outlet,194922233483,4/19/2025,1,7.3736772,48.92241
003:Outlet,194922234312,4/19/2025,-3,-37.35,-314.91
003:Outlet,194922234343,4/19/2025,1,12.45,104.97
003:Outlet,194922235234,4/19/2025,-2,-23.6,-189.94
003:Outlet,194922235975,4/19/2025,1,7.5203616,48.92241
003:Outlet,194922236262,4/19/2025,1,7.4128332,41.39241
003:Outlet,194922236279,4/19/2025,2,14.8256664,82.78482
003:Outlet,194922236286,4/19/2025,3,22.2384996,124.17723
003:Outlet,194922236293,4/19/2025,2,14.8256664,82.78482
003:Outlet,194922236309,4/19/2025,1,7.4128332,41.39241
003:Outlet,194922236422,4/19/2025,2,14.8256664,82.78482
003:Outlet,194922236439,4/19/2025,2,14.8256664,82.78482
003:Outlet,194922236446,4/19/2025,2,14.8256664,82.78482
003:Outlet,194922236453,4/19/2025,2,14.8256664,82.78482
003:Outlet,194922236460,4/19/2025,1,7.4128332,41.39241
003:Outlet,194922239096,4/19/2025,1,6.933624,48.92241
003:Outlet,194922239102,4/19/2025,1,6.933624,48.92241
003:Outlet,194922239119,4/19/2025,2,13.867248,97.84482
003:Outlet,194922239126,4/19/2025,2,13.867248,97.84482
003:Outlet,194922239133,4/19/2025,1,6.933624,48.92241
003:Outlet,194922239140,4/19/2025,1,6.933624,48.92241
003:Outlet,194922239188,4/19/2025,1,7.64,49.97
003:Outlet,194922239195,4/19/2025,1,9.3686754,48.92241
003:Outlet,194922239232,4/19/2025,1,7.64,49.97
003:Outlet,194922240511,4/19/2025,-3,-55.71,-329.91
003:Outlet,194922240610,4/19/2025,1,18.34,134.97
003:Outlet,194922240627,4/19/2025,1,18.34,134.97
003:Outlet,194922240634,4/19/2025,3,55.02,404.91
003:Outlet,194922240641,4/19/2025,2,36.68,269.94
003:Outlet,194922240658,4/19/2025,3,55.02,404.91
003:Outlet,194922240665,4/19/2025,1,18.34,134.97
003:Outlet,194922240672,4/19/2025,2,36.68,269.94
003:Outlet,194922240689,4/19/2025,2,36.68,269.94
003:Outlet,194922240696,4/19/2025,2,36.68,269.94
003:Outlet,194922241167,4/19/2025,1,32.6437548,180.69741
003:Outlet,194922241181,4/19/2025,1,25.72,189.97
003:Outlet,194922242195,4/19/2025,9,55.35,404.73
003:Outlet,194922242201,4/19/2025,9,55.35,404.73
003:Outlet,194922242232,4/19/2025,1,6.15,44.97
003:Outlet,194922243895,4/19/2025,1,20.6,124.97
003:Outlet,194922244410,4/19/2025,-1,-17,-109.97
003:Outlet,194922244427,4/19/2025,-1,-17,-109.97
003:Outlet,194922245806,4/19/2025,1,10.8453837,60.21741
003:Outlet,194922247008,4/19/2025,4,54,499.88
003:Outlet,194922247015,4/19/2025,2,27,249.94
003:Outlet,194922247022,4/19/2025,2,27,249.94
003:Outlet,194922247039,4/19/2025,2,27,249.94
003:Outlet,194922247053,4/19/2025,2,27,249.94
003:Outlet,194922249743,4/19/2025,-1,-6.2,-44.97
003:Outlet,194922249989,4/19/2025,1,13.9,94.97
003:Outlet,194922251388,4/19/2025,-1,-5.46,-44.97
003:Outlet,194922258295,4/19/2025,-1,-23.33,-174.97
003:Outlet,194922262605,4/19/2025,-1,-11.5,-124.97
003:Outlet,194922262674,4/19/2025,1,15.5199324,79.04241
003:Outlet,194922262681,4/19/2025,1,15.5199324,79.04241
003:Outlet,194922262810,4/19/2025,1,31,159.97
003:Outlet,194922262940,4/19/2025,-3,-33,-359.91
003:Outlet,194922262957,4/19/2025,-1,-11,-119.97
003:Outlet,194922262964,4/19/2025,1,15.2755086,112.92741
003:Outlet,194922269970,4/19/2025,2,23.4,139.94
003:Outlet,194922270761,4/19/2025,-1,-6.14,-44.97
003:Outlet,194922272031,4/19/2025,1,7.2759378,48.92241
003:Outlet,194922273410,4/19/2025,3,40.65,434.91
003:Outlet,194922274028,4/19/2025,19,229.6213515,2186.167
003:Outlet,194922274035,4/19/2025,27,278.6564865,3206.197
003:Outlet,194922274042,4/19/2025,41,431.225946,4851.788
003:Outlet,194922274059,4/19/2025,76,797.9954055,8996.379
003:Outlet,194922274066,4/19/2025,191,1957.96946,22708.591
003:Outlet,194922274073,4/19/2025,124,1294.108379,14694.773
003:Outlet,194922274103,4/19/2025,1,12.55,119
003:Outlet,194922274141,4/19/2025,-1,-16.0773783,-90.33741
003:Outlet,194922274189,4/19/2025,18,161.9755014,2128.394
003:Outlet,194922274196,4/19/2025,23,211.2410028,2709.788
003:Outlet,194922274202,4/19/2025,27,248.8787535,3178.985
003:Outlet,194922274219,4/19/2025,27,251.8365042,3172.182
003:Outlet,194922274226,4/19/2025,31,298.347507,3620.97
003:Outlet,194922274233,4/19/2025,35,330.0697563,4103.773
003:Outlet,194922274271,4/19/2025,-6,-63.3,-569.82
003:Outlet,194922274295,4/19/2025,-2,-21.1,-189.94
003:Outlet,194922274301,4/19/2025,4,70.7722888,342.81928
003:Outlet,194922274318,4/19/2025,3,45.9361444,266.37964
003:Outlet,194922274752,4/19/2025,1,14.75,144.97
003:Outlet,194922274943,4/19/2025,1,20.1554004,131.75241
003:Outlet,194922274967,4/19/2025,-1,-15.15,-144.97
003:Outlet,194922274974,4/19/2025,1,15.15,144.97
003:Outlet,194922275056,4/19/2025,1,19.6664775,131.75241
003:Outlet,194922275070,4/19/2025,1,15.15,144.97
003:Outlet,194922278859,4/19/2025,201,974.85,7839
003:Outlet,194922278866,4/19/2025,254,1231.9,9906
003:Outlet,194922278873,4/19/2025,224,1086.4,8736
003:Outlet,194922278880,4/19/2025,174,843.9,6786
003:Outlet,194922278897,4/19/2025,93,451.05,3627
003:Outlet,194922278996,4/19/2025,67,329.64,2613
003:Outlet,194922279009,4/19/2025,87,428.04,3393
003:Outlet,194922279016,4/19/2025,97,475.265532,3785.103
003:Outlet,194922279023,4/19/2025,103,506.76,4017
003:Outlet,194922279030,4/19/2025,107,526.44,4173
003:Outlet,194922279986,4/19/2025,-1,-5.7,-29.97
003:Outlet,194922279993,4/19/2025,-1,-5.7,-29.97
003:Outlet,194922280883,4/19/2025,-3,-30.75,-164.91
003:Outlet,194922280913,4/19/2025,-1,-10.25,-54.97
003:Outlet,194922281200,4/19/2025,1,10.25,54.97
003:Outlet,194922281217,4/19/2025,1,10.25,54.97
003:Outlet,194922281224,4/19/2025,5,51.25,274.85
003:Outlet,194922281248,4/19/2025,1,10.25,54.97
003:Outlet,194922281569,4/19/2025,1,22.1699766,131.75241
003:Outlet,194922281682,4/19/2025,-3,-75.21,-569.91
003:Outlet,194922281705,4/19/2025,-4,-100.28,-759.88
003:Outlet,194922281736,4/19/2025,1,25.07,229
003:Outlet,194922281811,4/19/2025,1,23.4217638,131.75241
003:Outlet,194922281828,4/19/2025,-1,-23.4217638,-131.75241
003:Outlet,194922281835,4/19/2025,1,23.4217638,131.75241
003:Outlet,194922281842,4/19/2025,1,23.4217638,131.75241
003:Outlet,194922281859,4/19/2025,-1,-23.4217638,-131.75241
003:Outlet,194922281958,4/19/2025,-2,-46.7,-369.94
003:Outlet,194922282009,4/19/2025,-1,-23.35,-184.97
003:Outlet,194922282030,4/19/2025,-1,-25.25,-184.97
003:Outlet,194922282054,4/19/2025,-1,-25.25,-184.97
003:Outlet,194922282061,4/19/2025,-1,-25.25,-184.97
003:Outlet,194922282078,4/19/2025,-1,-25.25,-229
003:Outlet,194922282085,4/19/2025,-3,-75.75,-554.91
003:Outlet,194922282115,4/19/2025,-1,-25.25,-184.97
003:Outlet,194922282139,4/19/2025,-2,-50.5,-369.94
003:Outlet,194922282887,4/19/2025,-1,-22.6100298,-131.75241
003:Outlet,194922282948,4/19/2025,1,22.6100298,131.75241
003:Outlet,194922282979,4/19/2025,1,17,159.97
003:Outlet,194922284225,4/19/2025,1,13.5,179
003:Outlet,194922284263,4/19/2025,-2,-27,-289.94
003:Outlet,194922284300,4/19/2025,1,13.2022737,116.69241
003:Outlet,194922284416,4/19/2025,1,15.92,134.97
003:Outlet,194922285451,4/19/2025,-1,-13.24,-124.97
003:Outlet,194922285505,4/19/2025,1,13.24,124.97
003:Outlet,194922285529,4/19/2025,2,35.6363274,240.91482
003:Outlet,194922285536,4/19/2025,3,39.72,374.91
003:Outlet,194922285543,4/19/2025,5,66.2,624.85
003:Outlet,194922285727,4/19/2025,1,18.6786921,86.57241
003:Outlet,194922285741,4/19/2025,-1,-18.6786921,-86.57241
003:Outlet,194922286182,4/19/2025,-1,-14.39,-124.97
003:Outlet,194922286199,4/19/2025,-1,-14.39,-124.97
003:Outlet,194922286205,4/19/2025,-1,-14.39,-124.97
003:Outlet,194922286212,4/19/2025,-2,-28.78,-249.94
003:Outlet,194922286229,4/19/2025,-1,-14.39,-124.97
003:Outlet,194922288216,4/19/2025,-1,-11.5,-94.97
003:Outlet,194922288698,4/19/2025,-1,-10.25,-79.97
003:Outlet,194922290325,4/19/2025,-1,-12.25,-94.97
003:Outlet,194922290554,4/19/2025,-1,-11.5,-79.97
003:Outlet,194922292077,4/19/2025,-1,-5.3,-59
003:Outlet,194922292374,4/19/2025,-1,-6.3,-59
003:Outlet,194922296792,4/19/2025,1,9.49,94.97
003:Outlet,194922297362,4/19/2025,2,16,159.94
003:Outlet,194922297386,4/19/2025,1,8,79.97
003:Outlet,194922301298,4/19/2025,-1,-13.54,-124.97
003:Outlet,194922302035,4/19/2025,-1,-5.524368,-43.196408
003:Outlet,194922302837,4/19/2025,-1,-17.8278774,-101.63241
003:Outlet,194922307986,4/19/2025,1,13.7,144.97
003:Outlet,194922308297,4/19/2025,1,11.9,124.97
003:Outlet,194922308303,4/19/2025,1,11.9,124.97
003:Outlet,194922308310,4/19/2025,-1,-11.9,-124.97
003:Outlet,194922308617,4/19/2025,1,17.8670334,154.34241
003:Outlet,194922308648,4/19/2025,-1,-17.8670334,-154.34241
003:Outlet,194922308761,4/19/2025,4,61.4122282,523.32482
003:Outlet,194922310191,4/19/2025,-2,-25.5,-249.94
003:Outlet,194922310238,4/19/2025,1,17.2607178,101.63241
003:Outlet,194922310245,4/19/2025,-1,-8.2392822,-148.30759
003:Outlet,194922310252,4/19/2025,1,12.75,124.97
003:Outlet,194922310382,4/19/2025,1,15.25,124.97
003:Outlet,194922310429,4/19/2025,-1,-12.99,-144.97
003:Outlet,194922310436,4/19/2025,-1,-12.99,-144.97
003:Outlet,194922310443,4/19/2025,-1,-12.99,-144.97
003:Outlet,194922310450,4/19/2025,-1,-12.99,-144.97
003:Outlet,194922310467,4/19/2025,-3,-38.97,-434.91
003:Outlet,194922310504,4/19/2025,-1,-12.99,-144.97
003:Outlet,194922310511,4/19/2025,-1,-12.99,-144.97
003:Outlet,194922310573,4/19/2025,1,20.9964261,154.34241
003:Outlet,194922310580,4/19/2025,-1,-20.9964261,-154.34241
003:Outlet,194922310597,4/19/2025,1,20.9964261,154.34241
003:Outlet,194922310603,4/19/2025,1,20.9964261,154.34241
003:Outlet,194922311433,4/19/2025,-1,-17.7496407,-101.63241
003:Outlet,194922311440,4/19/2025,-2,-35.4992814,-203.26482
003:Outlet,194922311457,4/19/2025,-3,-48.7492814,-328.23482
003:Outlet,194922311464,4/19/2025,-2,-35.4992814,-203.26482
003:Outlet,194922311471,4/19/2025,-4,-70.9985628,-406.52964
003:Outlet,194922311488,4/19/2025,-2,-35.4992814,-203.26482
003:Outlet,194922311495,4/19/2025,-5,-88.7482035,-508.16205
003:Outlet,194922311501,4/19/2025,-6,-106.4978442,-609.79446
003:Outlet,194922311518,4/19/2025,-3,-53.2489221,-304.89723
003:Outlet,194922311525,4/19/2025,-2,-35.4992814,-203.26482
003:Outlet,194922311600,4/19/2025,-2,-31.8,-249.94
003:Outlet,194922311631,4/19/2025,-1,-15.9,-124.97
003:Outlet,194922311983,4/19/2025,2,29.9251236,233.38482
003:Outlet,194922312003,4/19/2025,3,44.8876854,350.07723
003:Outlet,194922312034,4/19/2025,2,29.9251236,233.38482
003:Outlet,194922312041,4/19/2025,1,14.9625618,116.69241
003:Outlet,194922312089,4/19/2025,-1,-15.3,-144.97
003:Outlet,194922312201,4/19/2025,-1,-6.67,-59
003:Outlet,194922312430,4/19/2025,1,7.7648607,48.92241
003:Outlet,194922312522,4/19/2025,-1,-5.71,-39.97
003:Outlet,194922313079,4/19/2025,-2,-51.9,-269.94
003:Outlet,194922313185,4/19/2025,2,15.2950866,97.84482
003:Outlet,194922313192,4/19/2025,-1,-7.6475433,-48.92241
003:Outlet,194922313345,4/19/2025,1,7.6475433,48.92241
003:Outlet,194922313383,4/19/2025,1,7.6475433,48.92241
003:Outlet,194922313413,4/19/2025,1,7.6475433,48.92241
003:Outlet,194922313642,4/19/2025,-2,-11.2,-79.94
003:Outlet,194922314274,4/19/2025,-2,-15.2950866,-97.84482
003:Outlet,194922314281,4/19/2025,1,7.6475433,48.92241
003:Outlet,194922314298,4/19/2025,-1,-7.6475433,-48.92241
003:Outlet,194922314427,4/19/2025,-2,-11.2,-79.94
003:Outlet,194922314465,4/19/2025,-3,-16.8,-119.91
003:Outlet,194922314694,4/19/2025,-2,-15.2950866,-97.84482
003:Outlet,194922314717,4/19/2025,-2,-15.2950866,-97.84482
003:Outlet,194922315158,4/19/2025,-2,-11.2,-89.94
003:Outlet,194922315189,4/19/2025,-1,-7.6475433,-48.92241
003:Outlet,194922315196,4/19/2025,1,7.6475433,48.92241
003:Outlet,194922316841,4/19/2025,-1,-7.6475433,-48.92241
003:Outlet,194922316872,4/19/2025,1,7.6475433,48.92241
003:Outlet,194922317268,4/19/2025,-1,-5.6,-39.97
003:Outlet,194922317275,4/19/2025,-1,-5.6,-39.97
003:Outlet,194922317664,4/19/2025,1,7.6475433,48.92241
003:Outlet,194922317695,4/19/2025,-1,-7.6475433,-48.92241
003:Outlet,194922317817,4/19/2025,-1,-7.6475433,-48.92241
003:Outlet,194922317893,4/19/2025,1,7.6475433,48.92241
003:Outlet,194922317916,4/19/2025,1,5.6,44.97
003:Outlet,194922317923,4/19/2025,-2,-13.2475433,-88.89241
003:Outlet,194922317985,4/19/2025,-1,-7.6475433,-48.92241
003:Outlet,194922318012,4/19/2025,-1,-7.6475433,-48.92241
003:Outlet,194922318098,4/19/2025,-1,-7.5301506,-48.92241
003:Outlet,194922318203,4/19/2025,-1,-24.48,-134.97
003:Outlet,194922318210,4/19/2025,-3,-73.44,-404.91
003:Outlet,194922318241,4/19/2025,-3,-73.44,-404.91
003:Outlet,194922318258,4/19/2025,-1,-24.48,-134.97
003:Outlet,194922318395,4/19/2025,1,18.43,159.97
003:Outlet,194922318555,4/19/2025,-1,-18.57,-134.97
003:Outlet,194922318760,4/19/2025,-1,-18.57,-159.97
003:Outlet,194922318784,4/19/2025,1,18.57,159.97
003:Outlet,194922322682,4/19/2025,-1,-23.3728188,-116.69241
003:Outlet,194922322729,4/19/2025,1,22.07,144.97
003:Outlet,194922323085,4/19/2025,-1,-30.6487566,-180.69741
003:Outlet,194922323092,4/19/2025,-4,-114.9262698,-732.06223
003:Outlet,194922323108,4/19/2025,-2,-68.9662698,-352.12223
003:Outlet,194922323115,4/19/2025,-3,-91.9462698,-542.09223
003:Outlet,194922323122,4/19/2025,-7,-199.203783,-1283.42705
003:Outlet,194922323139,4/19/2025,-8,-214.5150264,-1304.87128
003:Outlet,194922323146,4/19/2025,-2,-53.6287566,-370.66741
003:Outlet,194922323153,4/19/2025,-4,-107.2575132,-741.33482
003:Outlet,194922323177,4/19/2025,-1,-22.98,-189.97
003:Outlet,194922323863,4/19/2025,-1,-13.66,-119.97
003:Outlet,194922323870,4/19/2025,-1,-13.66,-119.97
003:Outlet,194922323948,4/19/2025,-2,-27.32,-239.94
003:Outlet,194922323955,4/19/2025,4,60.7069658,458.26482
003:Outlet,194922323962,4/19/2025,9,135.0739316,1036.49964
003:Outlet,194922323979,4/19/2025,5,71.3334829,589.04241
003:Outlet,194922324013,4/19/2025,1,12.76,124.97
003:Outlet,194922324099,4/19/2025,1,12.76,124.97
003:Outlet,194922324112,4/19/2025,-1,-12.76,-124.97
003:Outlet,194922324143,4/19/2025,1,17.2607178,120.45741
003:Outlet,194922324167,4/19/2025,1,11.48,124.97
003:Outlet,194922324211,4/19/2025,-1,-23.0414356,-115.94482
003:Outlet,194922324228,4/19/2025,3,28.6592822,379.42259
003:Outlet,194922324235,4/19/2025,4,45.92,499.88
003:Outlet,194922324242,4/19/2025,2,17.1792822,254.45259
003:Outlet,194922324259,4/19/2025,4,45.92,499.88
003:Outlet,194922324266,4/19/2025,7,91.9214356,865.76482
003:Outlet,194922324273,4/19/2025,11,143.6221534,1361.13223
003:Outlet,194922324440,4/19/2025,2,24.58,249.94
003:Outlet,194922324457,4/19/2025,1,17.2607178,120.45741
003:Outlet,194922324464,4/19/2025,3,41.8407178,370.39741
003:Outlet,194922324471,4/19/2025,2,29.5507178,245.42741
003:Outlet,194922324488,4/19/2025,-1,-22.2314356,-115.94482
003:Outlet,194922324495,4/19/2025,4,44.1892822,504.39259
003:Outlet,194922324518,4/19/2025,-1,-22.2314356,-115.94482
003:Outlet,194922324525,4/19/2025,3,41.8407178,370.39741
003:Outlet,194922324532,4/19/2025,2,24.58,249.94
003:Outlet,194922324549,4/19/2025,3,41.8407178,370.39741
003:Outlet,194922324556,4/19/2025,2,24.58,249.94
003:Outlet,194922324563,4/19/2025,2,29.5507178,245.42741
003:Outlet,194922324570,4/19/2025,10,162.6657424,1213.59928
003:Outlet,194922324600,4/19/2025,-1,-9.32,-124.97
003:Outlet,194922324716,4/19/2025,1,9.32,124.97
003:Outlet,194922324754,4/19/2025,1,11.76,124.97
003:Outlet,194922324761,4/19/2025,1,11.76,124.97
003:Outlet,194922324778,4/19/2025,1,11.76,124.97
003:Outlet,194922324785,4/19/2025,-1,-22.7614356,-115.94482
003:Outlet,194922324792,4/19/2025,-1,-17.2607178,-120.45741
003:Outlet,194922324808,4/19/2025,1,11.76,124.97
003:Outlet,194922324815,4/19/2025,-2,-29.0207178,-245.42741
003:Outlet,194922324822,4/19/2025,2,23.52,249.94
003:Outlet,194922324839,4/19/2025,1,11.76,124.97
003:Outlet,194922324846,4/19/2025,-1,-11.76,-124.97
003:Outlet,194922324860,4/19/2025,4,69.0428712,481.82964
003:Outlet,194922324877,4/19/2025,7,120.8250246,843.20187
003:Outlet,194922324891,4/19/2025,1,12.9,119.97
003:Outlet,194922324907,4/19/2025,2,29.055615,229.13241
