date,channel,user_type,sessions,revenue,purchases,engaged_sessions,shipping,tax
2024-06-23,Referral,established,72,0,0,49,0,0
2024-06-23,Referral,new,144,555.84,2,85,25.76,98.34
2024-06-23,SMS,(not set),180,398.45,3,77,19.98,29.3
2024-06-23,SMS,established,1863,5104.64,28,862,165.87,334.31
2024-06-23,SMS,new,3329,9296.49,55,1387,406.67,582.96
2024-06-23,Unassigned,(not set),946,2071.24,14,127,59.94,114.22
2024-06-23,Unassigned,established,2547,7773.62,45,1533,279.72,513.4
2024-06-23,Unassigned,new,5000,9914.03,66,2857,540.74,653.91
2024-06-24,Affiliates,(not set),41,449,2,23,0,31.03
2024-06-24,Affiliates,established,507,2756.28,16,335,69.93,132.69
2024-06-24,Affiliates,new,1595,15495.74,102,1020,742.46,833.52
2024-06-24,Direct,(not set),479,740.19,2,231,40.99,49.07
2024-06-24,Direct,established,8312,14400.2,100,7021,960.83,860.58
2024-06-24,Direct,new,21755,43213.67,299,12553,2886.71,2454.84
2024-06-24,Display,(not set),18,0,0,5,0,0
2024-06-24,Display,established,322,132.47,2,62,19.98,4.49
2024-06-24,Display,new,5568,0,0,659,0,0
2024-06-24,Email,(not set),288,363.92,4,162,29.97,24.38
2024-06-24,Email,established,3943,11766.72,70,2623,421.41,813.99
2024-06-24,Email,new,11260,23978,156,6147,942.21,1274.46
2024-06-24,Mobile Push Notifications,established,1402,1949.94,14,1243,94.91,119.68
2024-06-24,Mobile Push Notifications,new,34,0,0,30,0,0
2024-06-24,Organic Search,(not set),119,692.61,3,68,48.46,27.55
2024-06-24,Organic Search,established,1085,5067.25,22,767,171.65,218.48
2024-06-24,Organic Search,new,6620,8766.15,64,4210,672.13,560.32
2024-06-24,Organic Shopping,(not set),6,0,0,2,0,0
2024-06-24,Organic Shopping,established,37,529.62,2,25,9.99,35.8
2024-06-24,Organic Shopping,new,240,1214.96,7,135,29.97,73.44
2024-06-24,Organic Social,(not set),22,0,0,15,0,0
2024-06-24,Organic Social,established,234,452.39,3,169,19.98,35.44
2024-06-24,Organic Social,new,1842,1900.73,10,1048,85.06,70.59
2024-06-24,Organic Video,new,3,0,0,1,0,0
2024-06-24,Paid Search,(not set),634,542.16,8,371,84.92,30.85
2024-06-24,Paid Search,established,3604,12307.39,73,2495,698.59,718.06
2024-06-24,Paid Search,new,25217,42419.86,328,16151,3359.09,2567.71
2024-06-24,Paid Social,(not set),556,312.13,2,264,19.98,27.37
2024-06-24,Paid Social,established,6547,8295.78,52,3584,325.71,467.75
2024-06-24,Paid Social,new,21837,11723.87,89,9794,722.39,706.43
2024-06-24,Payment Redirects,established,16,284.09,1,13,0,18.59
2024-06-24,Referral,(not set),14,0,0,6,0,0
2024-06-24,Referral,established,91,126.4,2,60,9.99,8.31
2024-06-24,Referral,new,151,2256.19,4,85,89.78,490.07
2024-06-24,SMS,(not set),193,375.24,1,104,0,21.24
2024-06-24,SMS,established,1878,6223.5,37,1006,164.84,349.57
2024-06-24,SMS,new,3398,7435.73,45,1691,350.79,464.94
2024-06-24,Unassigned,(not set),683,1921.06,11,62,95.94,143.81
2024-06-24,Unassigned,established,1810,3881.08,24,862,129.87,259.73
2024-06-24,Unassigned,new,3213,7613.77,41,1461,417.04,464
2024-06-25,Affiliates,(not set),28,98.01,1,12,31,8.01
2024-06-25,Affiliates,established,492,4634.15,30,347,329.79,229.85
2024-06-25,Affiliates,new,1870,20521.91,133,1182,1127.24,1201.91
2024-06-25,Direct,(not set),456,1066.09,8,223,92.95,50
2024-06-25,Direct,established,8495,17401.22,112,7239,998.41,1003.02
2024-06-25,Direct,new,20721,46599.01,318,11846,3201.69,2960.91
2024-06-25,Display,(not set),10,0,0,0,0,0
2024-06-25,Display,established,334,0,0,76,0,0
2024-06-25,Display,new,4063,0,0,522,0,0
2024-06-25,Email,(not set),370,821.94,6,210,50.98,52.48
2024-06-25,Email,established,4417,16851.56,97,2922,626.27,951.35
2024-06-25,Email,new,13139,29565.57,169,7080,1385.22,1902.6
2024-06-25,Mobile Push Notifications,established,1346,3857.34,24,1197,154.85,257.09
2024-06-25,Mobile Push Notifications,new,45,59.98,1,41,9.99,0
2024-06-25,Organic Search,(not set),109,52.29,1,66,9.99,3.3
2024-06-25,Organic Search,established,1032,1835.72,14,704,148.96,71.99
2024-06-25,Organic Search,new,6437,9185.36,58,4178,571.28,609.24
2024-06-25,Organic Shopping,(not set),3,0,0,1,0,0
2024-06-25,Organic Shopping,established,16,72.32,1,10,31,3.84
2024-06-25,Organic Shopping,new,251,486.56,6,149,80.95,16.69
2024-06-25,Organic Social,(not set),21,0,0,13,0,0
2024-06-25,Organic Social,established,196,423.97,3,137,9.99,2.5
2024-06-25,Organic Social,new,1733,1695.51,9,983,39.96,83.19
2024-06-25,Organic Video,new,5,0,0,1,0,0
2024-06-25,Paid Search,(not set),629,609.37,6,387,97.95,45.28
2024-06-25,Paid Search,established,3549,9326.12,73,2466,672.5,434.34
2024-06-25,Paid Search,new,26084,50695.12,357,16125,3691.76,3142.94
2024-06-25,Paid Social,(not set),572,864.46,5,258,29.97,64.71
2024-06-25,Paid Social,established,6525,5986.18,43,3512,397.75,363.3
2024-06-25,Paid Social,new,21172,15577.06,111,9473,1021.22,892.6
2024-06-25,Paid Video,established,1,0,0,0,0,0
2024-06-25,Paid Video,new,1,0,0,0,0,0
2024-06-25,Payment Redirects,established,5,218,1,3,0,0
2024-06-25,Referral,(not set),13,0,0,11,0,0
2024-06-25,Referral,established,89,162.86,1,63,9.99,9.22
2024-06-25,Referral,new,146,613.3,3,73,14.05,147.36
2024-06-25,SMS,(not set),263,835.74,6,154,39.96,48.45
2024-06-25,SMS,established,2565,8761.89,49,1471,348.73,545.96
2024-06-25,SMS,new,4796,19174.16,110,2587,635.41,1201.44
2024-06-25,Unassigned,(not set),587,1460.41,13,6,151.92,53.94
2024-06-25,Unassigned,established,769,2687.39,18,208,130.91,147.41
2024-06-25,Unassigned,new,794,1922.11,13,152,89.91,123.38
2024-06-26,Affiliates,(not set),25,169.18,1,17,9.99,10.76
2024-06-26,Affiliates,established,555,6231.36,27,395,150.88,405.87
2024-06-26,Affiliates,new,1588,17277.38,99,1055,1067.49,1108.34
2024-06-26,Direct,(not set),480,260.75,3,246,29.97,15.87
2024-06-26,Direct,established,8324,13431.88,96,6999,942.29,851.97
2024-06-26,Direct,new,20392,37687.84,270,11948,2691.83,2466.89
2024-06-26,Display,(not set),17,0,0,1,0,0
2024-06-26,Display,established,327,0,0,66,0,0
2024-06-26,Display,new,4839,0,0,624,0,0
2024-06-26,Email,(not set),349,697.06,5,217,52.99,47.85
2024-06-26,Email,established,4719,9417.62,57,3127,319.68,637.46
2024-06-26,Email,new,11217,19717.46,122,6036,929.77,1121.42
2024-06-26,Mobile Push Notifications,established,1385,1737.72,15,1212,214.89,88.95
2024-06-26,Mobile Push Notifications,new,37,0,0,36,0,0
2024-06-26,Organic Search,(not set),111,0,0,60,0,0
2024-06-26,Organic Search,established,1071,2655.88,19,733,224.07,134.29
2024-06-26,Organic Search,new,6450,7821.54,57,4111,675.21,698.82
2024-06-26,Organic Shopping,(not set),5,0,0,2,0,0
2024-06-26,Organic Shopping,established,26,0,0,14,0,0
2024-06-26,Organic Shopping,new,254,515.72,4,143,50.98,25.67
2024-06-26,Organic Social,(not set),22,0,0,8,0,0
2024-06-26,Organic Social,established,265,870.66,5,209,72.97,49.39
2024-06-26,Organic Social,new,1984,1525.76,8,1252,24.98,111.15
2024-06-26,Organic Video,new,1,0,0,0,0,0
2024-06-26,Paid Other,established,6,0,0,4,0,0
2024-06-26,Paid Search,(not set),633,813.44,10,396,131.93,55.92
2024-06-26,Paid Search,established,3601,9693.09,66,2523,820.57,549.38
2024-06-26,Paid Search,new,25166,44655.7,338,16195,3913.33,2664.46
2024-06-26,Paid Social,(not set),510,205.16,2,223,19.98,17.4
2024-06-26,Paid Social,established,5848,9119.58,66,3179,544.57,516.2
2024-06-26,Paid Social,new,20739,10840.97,89,8804,828.3,566.63
2024-06-26,Paid Video,established,1,0,0,0,0,0
2024-06-26,Paid Video,new,44,0,0,8,0,0
2024-06-26,Payment Redirects,established,6,91.37,1,5,9.99,0
2024-06-26,Referral,(not set),21,0,0,13,0,0
2024-06-26,Referral,established,72,304.56,2,54,0,23.29
2024-06-26,Referral,new,156,285.69,1,92,0,23.29
2024-06-26,SMS,(not set),342,497.83,3,225,9.99,37.27
2024-06-26,SMS,established,4047,7590.94,46,2420,363.71,475.29
2024-06-26,SMS,new,6755,9918.15,71,3639,673.52,623.64
2024-06-26,Unassigned,(not set),608,961.82,5,2,40.99,73.12
2024-06-26,Unassigned,established,762,1374.31,9,228,82.96,95.22
2024-06-26,Unassigned,new,517,3172.94,14,94,59.94,217.2
2024-06-27,Affiliates,(not set),25,218.98,1,17,0,8.08
2024-06-27,Affiliates,established,535,5849.46,34,374,214.79,336.04
2024-06-27,Affiliates,new,1749,18824.97,114,1184,1059.43,1124.1
2024-06-27,Direct,(not set),489,3103.6,7,234,86.98,627.98
2024-06-27,Direct,established,7907,17521.9,129,6754,1260.21,914.61
2024-06-27,Direct,new,21685,46548.34,308,12641,2969.4,2742.06
2024-06-27,Display,(not set),16,0,0,3,0,0
2024-06-27,Display,established,341,0,0,83,0,0
2024-06-27,Display,new,4565,0,0,574,0,0
2024-06-27,Email,(not set),369,1811.53,11,199,59.94,88.77
2024-06-27,Email,established,4762,14533.2,96,3034,857.55,872.18
2024-06-27,Email,new,11536,24552.02,154,6068,1281.65,1469.17
2024-06-27,Mobile Push Notifications,established,1033,2872.53,25,941,253.82,153.08
2024-06-27,Mobile Push Notifications,new,29,52.99,1,25,9.99,4
2024-06-27,Organic Search,(not set),134,487.22,3,78,83.99,29.02
2024-06-27,Organic Search,established,1087,4380.69,26,719,288.2,215.13
2024-06-27,Organic Search,new,6579,8396.25,57,4373,703.99,471.43
2024-06-27,Organic Shopping,(not set),3,0,0,3,0,0
2024-06-27,Organic Shopping,established,20,0,0,13,0,0
2024-06-27,Organic Shopping,new,184,398.94,5,96,70.96,5.83
2024-06-27,Organic Social,(not set),39,111.39,1,19,9.99,9.43
2024-06-27,Organic Social,established,370,405.35,3,289,19.98,10.57
2024-06-27,Organic Social,new,3091,2318.41,14,2027,79.93,155
2024-06-27,Organic Video,new,4,0,0,3,0,0
2024-06-27,Paid Other,established,8,0,0,8,0,0
2024-06-27,Paid Search,(not set),744,1375.84,9,459,117.94,57.45
2024-06-27,Paid Search,established,3596,12675.86,80,2556,794.5,770.28
2024-06-27,Paid Search,new,28736,47782.44,378,18004,4210.53,2846.91
2024-06-27,Paid Social,(not set),522,357.13,2,247,24.98,0
2024-06-27,Paid Social,established,5562,5922.04,41,2994,279.72,327.86
2024-06-27,Paid Social,new,20699,16184.43,119,8803,1073.11,969.47
2024-06-27,Paid Video,new,87,0,0,12,0,0
2024-06-27,Payment Redirects,established,5,0,0,4,0,0
2024-06-27,Payment Redirects,new,1,0,0,0,0,0
2024-06-27,Referral,(not set),15,0,0,10,0,0
2024-06-27,Referral,established,86,282.33,2,63,52.99,10.04
2024-06-27,Referral,new,151,369.15,1,83,0,114.09
2024-06-27,SMS,(not set),341,1163.21,5,167,29.97,84.7
2024-06-27,SMS,established,3636,6613.71,45,1880,417.74,356.84
2024-06-27,SMS,new,7062,10127.88,67,3223,655.64,585.76
2024-06-27,Unassigned,(not set),630,1530.35,10,1,90.94,28.08
2024-06-27,Unassigned,established,580,615.87,4,121,19.98,25.16
2024-06-27,Unassigned,new,440,1176.26,9,68,59.94,87.9
2024-06-28,Affiliates,(not set),33,50.55,1,17,9.99,1.56
2024-06-28,Affiliates,established,509,5150.32,31,348,248.83,302.8
2024-06-28,Affiliates,new,1670,17517.53,110,1079,1082.34,1041.28
2024-06-28,Direct,(not set),462,834.9,7,209,69,43.66
2024-06-28,Direct,established,8156,17429.49,110,6786,1186.37,1118.87
2024-06-28,Direct,new,20366,41615.15,302,11739,2929.27,2750.83
2024-06-28,Display,(not set),20,0,0,0,0,0
2024-06-28,Display,established,310,0,0,65,0,0
2024-06-28,Display,new,4864,0,0,608,0,0
2024-06-28,Email,(not set),313,1331.12,8,170,54.95,77.36
2024-06-28,Email,established,4067,12256.03,74,2545,588.61,811.53
2024-06-28,Email,new,9030,22439.37,136,4608,1169.16,1348.45
2024-06-28,Mobile Push Notifications,established,1327,1951.28,17,1166,165.87,110.51
2024-06-28,Mobile Push Notifications,new,41,0,0,38,0,0
2024-06-28,Organic Search,(not set),99,52.26,1,48,9.99,3.27
2024-06-28,Organic Search,established,1023,2100.61,15,682,173.9,119.87
2024-06-28,Organic Search,new,6770,9483.58,62,4445,747.6,540.39
2024-06-28,Organic Shopping,(not set),3,0,0,2,0,0
2024-06-28,Organic Shopping,established,21,0,0,10,0,0
2024-06-28,Organic Shopping,new,189,416.88,5,108,49.95,19.97
2024-06-28,Organic Social,(not set),46,166.87,1,20,9.99,8.88
2024-06-28,Organic Social,established,293,395.89,2,224,0,10.61
2024-06-28,Organic Social,new,2804,1328.96,9,1798,49.95,82.44
2024-06-28,Organic Video,established,4,0,0,3,0,0
2024-06-28,Organic Video,new,4,0,0,1,0,0
2024-06-28,Paid Other,established,10,0,0,10,0,0
2024-06-28,Paid Search,(not set),598,1127.13,7,365,87.96,57.79
2024-06-28,Paid Search,established,3306,11709.68,75,2359,783.52,724.3
2024-06-28,Paid Search,new,23354,46100.72,352,14869,3865.57,2717.12
2024-06-28,Paid Social,(not set),458,562.72,4,202,50.98,38.32
2024-06-28,Paid Social,established,5610,7254.79,49,3139,418.66,342.44
2024-06-28,Paid Social,new,19642,11703.22,97,8173,781.29,632.28
2024-06-28,Paid Video,new,78,0,0,12,0,0
2024-06-28,Payment Redirects,established,3,0,0,3,0,0
2024-06-28,Payment Redirects,new,1,0,0,0,0,0
2024-06-28,Referral,(not set),3,0,0,2,0,0
2024-06-28,Referral,established,84,666.21,2,60,0,102.51
2024-06-28,Referral,new,163,1206.92,4,84,49.43,163.01
2024-06-28,SMS,(not set),410,802.34,6,227,60.97,48.64
2024-06-28,SMS,established,3618,5419.47,39,1985,325.81,378.54
2024-06-28,SMS,new,6574,14611.41,83,3356,727.59,887.92
2024-06-28,Unassigned,(not set),610,1098.84,8,2,111.46,106.5
2024-06-28,Unassigned,established,591,945.96,7,136,64.94,68.03
2024-06-28,Unassigned,new,368,1685.13,9,42,91.97,105.11
2024-06-29,Affiliates,(not set),20,0,0,9,0,0
2024-06-29,Affiliates,established,491,4233.81,26,334,150.88,243.03
2024-06-29,Affiliates,new,1472,14467.44,83,960,623.53,869.13
2024-06-29,Direct,(not set),459,362.53,3,214,19.98,27.59
2024-06-29,Direct,established,7273,15878.31,103,6136,980.44,937.53
2024-06-29,Direct,new,19812,37021.31,255,11508,2369.25,2263.38
2024-06-29,Display,(not set),14,0,0,2,0,0
2024-06-29,Display,established,349,0,0,88,0,0
2024-06-29,Display,new,4646,0,0,654,0,0
2024-06-29,Email,(not set),309,547.52,5,162,70.09,53.55
2024-06-29,Email,established,3515,10575.68,68,2158,501.25,651.7
2024-06-29,Email,new,11214,17563.36,100,5552,754.94,1165.46
2024-06-29,Mobile Push Notifications,established,944,2262.05,13,831,90.94,116.77
2024-06-29,Mobile Push Notifications,new,26,0,0,25,0,0
2024-06-29,Organic Search,(not set),131,434.96,2,68,11.52,22.96
2024-06-29,Organic Search,established,1001,844.79,9,676,69.93,48.26
2024-06-29,Organic Search,new,6889,6091.53,44,4584,435.66,450.72
2024-06-29,Organic Shopping,(not set),7,0,0,5,0,0
2024-06-29,Organic Shopping,established,30,51.33,1,14,9.99,2.34
2024-06-29,Organic Shopping,new,231,225.9,3,135,62.98,11.13
2024-06-29,Organic Social,(not set),24,0,0,12,0,0
2024-06-29,Organic Social,established,201,481.85,4,159,9.99,29.63
2024-06-29,Organic Social,new,1930,1044.32,8,1106,39.96,60.71
2024-06-29,Organic Video,established,3,0,0,2,0,0
2024-06-29,Organic Video,new,2,0,0,1,0,0
2024-06-29,Paid Other,established,5,0,0,5,0,0
2024-06-29,Paid Other,new,1,0,0,1,0,0
2024-06-29,Paid Search,(not set),576,1310.16,9,366,80.95,81.05
2024-06-29,Paid Search,established,3233,11673.95,77,2304,652.02,661.17
2024-06-29,Paid Search,new,23508,37696.88,284,15153,3158.11,2205.76
2024-06-29,Paid Social,(not set),484,840.23,5,217,44.96,32.85
2024-06-29,Paid Social,established,5992,6337.21,43,3197,354.75,312.76
2024-06-29,Paid Social,new,19321,13139.65,93,8088,793.39,762.74
2024-06-29,Paid Video,(not set),1,0,0,0,0,0
2024-06-29,Paid Video,established,2,0,0,0,0,0
2024-06-29,Paid Video,new,111,0,0,15,0,0
2024-06-29,Payment Redirects,(not set),1,0,0,1,0,0
2024-06-29,Payment Redirects,established,11,0,0,7,0,0
2024-06-29,Referral,(not set),12,0,0,10,0,0
2024-06-29,Referral,established,51,636.88,4,40,48.93,83.6
2024-06-29,Referral,new,155,1730.48,3,85,70.88,100.57
2024-06-29,SMS,(not set),326,872.99,5,169,34.97,53.92
2024-06-29,SMS,established,3187,10570.23,56,1782,300.74,584.76
2024-06-29,SMS,new,6082,15501.88,94,3074,667.5,989.89
2024-06-29,Unassigned,(not set),550,1131.57,8,0,60.97,82.54
2024-06-29,Unassigned,established,509,1482.06,9,105,80.95,93.82
2024-06-29,Unassigned,new,317,1168.26,8,28,106.96,58.56
2024-06-30,Affiliates,(not set),21,171.27,1,14,0,9.28
2024-06-30,Affiliates,established,562,8318.64,42,413,296.84,463.37
2024-06-30,Affiliates,new,1870,16684.53,98,1260,761.53,1047.41
2024-06-30,Direct,(not set),594,675.23,3,284,52.99,49.52
2024-06-30,Direct,established,9451,24708.04,159,8249,1234.05,1523.44
2024-06-30,Direct,new,23091,53411.01,333,14112,3004.12,3168.06
2024-06-30,Display,(not set),14,0,0,2,0,0
2024-06-30,Display,established,366,0,0,100,0,0
2024-06-30,Display,new,5062,0,0,709,0,0
2024-06-30,Email,(not set),463,2577.23,11,281,49.95,147.71
2024-06-30,Email,established,6114,23863.55,118,4151,523.67,1316.45
2024-06-30,Email,new,14187,29868.21,181,7849,1215.32,1695.86
2024-06-30,Mobile Push Notifications,established,1675,5573.24,27,1527,234.87,292.74
2024-06-30,Mobile Push Notifications,new,43,0,0,38,0,0
2024-06-30,Organic Search,(not set),129,176.85,3,72,71.99,9.97
2024-06-30,Organic Search,established,1043,2862.96,15,712,137.69,128.02
2024-06-30,Organic Search,new,7422,9419.06,61,4987,810.49,491.95
2024-06-30,Organic Shopping,(not set),8,0,0,3,0,0
2024-06-30,Organic Shopping,established,38,0,0,24,0,0
2024-06-30,Organic Shopping,new,227,652.21,6,139,49.95,45.49
2024-06-30,Organic Social,(not set),37,0,0,17,0,0
2024-06-30,Organic Social,established,420,492.97,3,333,50.98,5.27
2024-06-30,Organic Social,new,2614,1346.13,8,1621,9.99,71.73
2024-06-30,Organic Video,established,2,0,0,2,0,0
2024-06-30,Organic Video,new,5,0,0,5,0,0
2024-06-30,Paid Other,established,4,0,0,4,0,0
2024-06-30,Paid Other,new,1,0,0,1,0,0
2024-06-30,Paid Search,(not set),674,913.56,6,416,60.97,59.04
2024-06-30,Paid Search,established,3690,15063.28,94,2693,783.51,772.96
2024-06-30,Paid Search,new,25933,57358.39,409,16806,4031.58,3286.11
2024-06-30,Paid Social,(not set),808,931.18,5,384,19.98,61.68
2024-06-30,Paid Social,established,9210,12659.8,85,5492,533.54,689.88
2024-06-30,Paid Social,new,28275,20684.35,152,13320,1113.02,1146.7
2024-06-30,Paid Video,(not set),1,0,0,0,0,0
2024-06-30,Paid Video,new,154,0,0,24,0,0
2024-06-30,Payment Redirects,(not set),3,309.3,1,3,0,11.88
2024-06-30,Payment Redirects,established,11,570.73,3,9,62,24.54
2024-06-30,Payment Redirects,new,2,0,0,1,0,0
2024-06-30,Referral,(not set),7,0,0,6,0,0
2024-06-30,Referral,established,49,397.16,2,36,38.49,82.03
2024-06-30,Referral,new,172,469.28,3,88,38.04,11.62
2024-06-30,SMS,(not set),441,1003.71,7,286,70.96,61.29
2024-06-30,SMS,established,4584,15317.93,79,2600,367.73,894.39
2024-06-30,SMS,new,7922,20470.84,101,4255,659.56,1247.57
2024-06-30,Unassigned,(not set),958,2941.23,16,1,110.92,179.32
2024-06-30,Unassigned,established,616,1484.62,8,136,54.95,97.08
2024-06-30,Unassigned,new,304,1238.92,7,21,92.95,80.29
2024-07-01,Affiliates,(not set),42,0,0,27,0,0
2024-07-01,Affiliates,established,675,8565.25,41,482,208.87,462.85
2024-07-01,Affiliates,new,1742,21365.01,123,1168,1238.44,1444.57
2024-07-01,Direct,(not set),568,1673.96,12,284,81.45,35.95
2024-07-01,Direct,established,9001,25330.33,157,7670,1358.15,1516.46
2024-07-01,Direct,new,23835,55491.95,352,14389,3426.28,3434.53
2024-07-01,Display,(not set),7,0,0,0,0,0
2024-07-01,Display,established,297,0,0,74,0,0
2024-07-01,Display,new,2320,0,0,305,0,0
2024-07-01,Email,(not set),491,946.7,5,284,74,50.52
2024-07-01,Email,established,5957,20868.28,107,3978,630.52,1208.95
2024-07-01,Email,new,13536,29673.67,172,7415,1302.77,1670.38
2024-07-01,Mobile Push Notifications,established,1212,3700.63,22,1106,332.88,185.47
2024-07-01,Mobile Push Notifications,new,26,150.88,1,23,9.99,11.93
2024-07-01,Organic Search,(not set),116,94.78,1,61,9.99,4.8
2024-07-01,Organic Search,established,1150,3816.74,22,788,225.11,249.34
2024-07-01,Organic Search,new,7305,12138.71,73,4885,725.04,741.32
2024-07-01,Organic Shopping,(not set),13,0,0,9,0,0
2024-07-01,Organic Shopping,established,26,80.92,2,14,24.98,5.66
2024-07-01,Organic Shopping,new,206,0,0,121,0,0
2024-07-01,Organic Social,(not set),44,0,0,25,0,0
2024-07-01,Organic Social,established,328,486.92,3,242,52.99,15.25
2024-07-01,Organic Social,new,2390,1496.82,10,1457,70.96,108.62
2024-07-01,Organic Video,new,6,42.58,1,4,9.99,2.5
2024-07-01,Paid Other,established,4,0,0,4,0,0
2024-07-01,Paid Other,new,1,0,0,1,0,0
2024-07-01,Paid Search,(not set),709,1041.27,12,433,211.91,62.19
2024-07-01,Paid Search,established,3861,17313.3,100,2775,934.54,1018.58
2024-07-01,Paid Search,new,28503,53589.2,379,17666,4052.57,3185.05
2024-07-01,Paid Social,(not set),990,632.8,4,497,9.99,14.4
2024-07-01,Paid Social,established,9600,14761.1,86,5511,536.59,778.15
2024-07-01,Paid Social,new,30682,19237.69,138,14130,961.16,1164.9
2024-07-01,Paid Video,new,82,0,0,7,0,0
2024-07-01,Payment Redirects,established,15,69.97,1,8,9.99,0
